site_id,class,zone,cluster,governorate,lat,lon,ground_elev_m,site_type,local_bldg_height_mean_m,local_bldg_height_max_m,built_fraction,antenna_height_agl_m,sectors,configuration,backhaul,hub,ring,is_hub
AMM-U-0992,U,Amman,Amman-Zarqa Metro,Amman,31.97185,35.84886,976,Rooftop,12.5,13.7,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-59,HUB-AMM-59-R01,0
AMM-U-0993,U,Amman,Amman-Zarqa Metro,Amman,31.97267,35.85264,984,Rooftop,12.7,14.2,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-59,HUB-AMM-59-R01,0
AMM-U-0994,U,Amman,Amman-Zarqa Metro,Amman,31.97145,35.96087,794,Rooftop,13.9,21.0,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-28,HUB-AMM-28-R05,0
AMM-U-0995,U,Amman,Amman-Zarqa Metro,Amman,31.97267,35.96607,774,Rooftop,17.8,24.4,1.0,33,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R01,0
AMM-U-0996,U,Amman,Amman-Zarqa Metro,Amman,31.97185,35.96985,725,Rooftop,14.0,22.3,1.0,31,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R01,0
AMM-U-0997,U,Amman,Amman-Zarqa Metro,Amman,31.97185,35.97552,779,Rooftop,8.9,11.7,0.96,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R02,0
AMM-U-0998,U,Amman,Amman-Zarqa Metro,Amman,31.97185,35.98024,768,Rooftop,5.4,10.5,0.96,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R03,0
AMM-U-0999,U,Amman,Amman-Zarqa Metro,Amman,31.97185,35.98497,766,Monopole / greenfield,3.9,7.7,0.52,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R03,0
AMM-U-1000,U,Amman,Amman-Zarqa Metro,Amman,31.97104,35.98970,762,Monopole / greenfield,5.2,7.5,0.4,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R04,0
AMM-U-1001,U,Amman,Amman-Zarqa Metro,Amman,31.97104,35.99442,764,Rooftop,6.5,9.4,0.92,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R04,0
AMM-U-1002,U,Amman,Amman-Zarqa Metro,Amman,31.97185,35.99915,757,Monopole / greenfield,6.1,7.1,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-03,HUB-AMM-03-R07,0
AMM-U-1003,U,Amman,Amman-Zarqa Metro,Amman,31.97104,36.00387,771,Monopole / greenfield,4.9,6.8,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-03,HUB-AMM-03-R06,0
AMM-U-1004,U,Amman,Amman-Zarqa Metro,Amman,31.97145,36.00813,780,Monopole / greenfield,6.5,7.7,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-03,HUB-AMM-03-R06,0
AMM-U-1005,U,Amman,Amman-Zarqa Metro,Amman,31.97226,36.01380,798,Monopole / greenfield,6.1,7.9,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-03,HUB-AMM-03-R05,0
AMM-U-1006,U,Amman,Amman-Zarqa Metro,Amman,31.97145,36.01852,837,Monopole / greenfield,6.6,8.3,0.96,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-03,HUB-AMM-03-R05,0
AMM-U-1007,U,Amman,Amman-Zarqa Metro,Amman,31.97145,36.02230,845,Monopole / greenfield,5.2,8.0,0.92,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-03,HUB-AMM-03-R04,0
AMM-U-1008,U,Amman,Amman-Zarqa Metro,Amman,31.97226,36.02703,854,Monopole / greenfield,2.8,3.6,0.52,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-50,HUB-AMM-50-R01,0
AMM-U-1009,U,Amman,Amman-Zarqa Metro,Amman,31.97456,35.80302,939,Monopole / greenfield,2.5,2.5,0.24,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-19,HUB-AMM-19-R06,0
AMM-U-1010,U,Amman,Amman-Zarqa Metro,Amman,31.97538,35.80680,927,Monopole / greenfield,2.5,2.7,0.16,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-19,HUB-AMM-19-R05,0
AMM-U-1011,U,Amman,Amman-Zarqa Metro,Amman,31.97619,35.81247,937,Monopole / greenfield,3.3,5.4,0.76,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-19,HUB-AMM-19-R05,0
AMM-U-1012,U,Amman,Amman-Zarqa Metro,Amman,31.97538,35.81625,909,Monopole / greenfield,4.6,6.0,0.68,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-19,HUB-AMM-19-R05,0
AMM-U-1013,U,Amman,Amman-Zarqa Metro,Amman,31.97538,35.82287,953,Rooftop,7.9,9.1,0.92,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-02,HUB-AMM-02-R01,0
AMM-U-1014,U,Amman,Amman-Zarqa Metro,Amman,31.97619,35.82665,980,Rooftop,8.8,10.9,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-02,HUB-AMM-02-R06,0
AMM-U-1015,U,Amman,Amman-Zarqa Metro,Amman,31.97619,35.83138,989,Rooftop,9.7,11.6,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-02,HUB-AMM-02-R01,1
AMM-U-1016,U,Amman,Amman-Zarqa Metro,Amman,31.97538,35.83516,973,Rooftop,6.7,16.2,0.84,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-02,HUB-AMM-02-R03,0
AMM-U-1017,U,Amman,Amman-Zarqa Metro,Amman,31.97538,35.84177,954,Rooftop,12.3,16.0,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-02,HUB-AMM-02-R03,0
AMM-U-1018,U,Amman,Amman-Zarqa Metro,Amman,31.97619,35.84555,976,Rooftop,15.7,17.7,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-02,HUB-AMM-02-R03,0
AMM-U-1019,U,Amman,Amman-Zarqa Metro,Amman,31.97619,35.85028,991,Rooftop,16.7,20.2,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-59,HUB-AMM-59-R01,0
AMM-U-1020,U,Amman,Amman-Zarqa Metro,Amman,31.97538,35.96276,796,Rooftop,12.3,12.9,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R07,0
AMM-U-1021,U,Amman,Amman-Zarqa Metro,Amman,31.97456,35.96843,769,Rooftop,14.5,24.4,0.92,33,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R01,0
AMM-U-1022,U,Amman,Amman-Zarqa Metro,Amman,31.97538,35.97410,738,Rooftop,11.5,17.4,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R07,0
AMM-U-1023,U,Amman,Amman-Zarqa Metro,Amman,31.97538,35.97788,777,Rooftop,9.2,13.8,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R01,1
AMM-U-1024,U,Amman,Amman-Zarqa Metro,Amman,31.97538,35.98261,776,Rooftop,11.3,15.8,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R04,0
AMM-U-1025,U,Amman,Amman-Zarqa Metro,Amman,31.97619,35.98733,778,Rooftop,12.3,14.5,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R04,0
AMM-U-1026,U,Amman,Amman-Zarqa Metro,Amman,31.97538,35.99111,761,Rooftop,11.0,14.2,0.84,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R04,0
AMM-U-1027,U,Amman,Amman-Zarqa Metro,Amman,31.97538,35.99678,751,Rooftop,4.4,10.5,0.8,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R04,0
AMM-U-1028,U,Amman,Amman-Zarqa Metro,Amman,31.97538,36.00151,748,Monopole / greenfield,4.1,6.1,0.72,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-03,HUB-AMM-03-R06,0
AMM-U-1029,U,Amman,Amman-Zarqa Metro,Amman,31.97538,36.00624,752,Monopole / greenfield,5.2,6.8,0.92,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-03,HUB-AMM-03-R06,0
AMM-U-1030,U,Amman,Amman-Zarqa Metro,Amman,31.97538,36.01096,761,Monopole / greenfield,5.9,7.9,0.96,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-03,HUB-AMM-03-R06,0
AMM-U-1031,U,Amman,Amman-Zarqa Metro,Amman,31.97497,36.01616,774,Monopole / greenfield,7.0,8.7,0.96,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-03,HUB-AMM-03-R05,0
AMM-U-1032,U,Amman,Amman-Zarqa Metro,Amman,31.97538,36.02041,802,Monopole / greenfield,7.7,8.6,0.96,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-03,HUB-AMM-03-R05,0
AMM-U-1033,U,Amman,Amman-Zarqa Metro,Amman,31.97497,36.02561,808,Monopole / greenfield,4.4,7.7,0.84,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-50,HUB-AMM-50-R05,0
AMM-U-1034,U,Amman,Amman-Zarqa Metro,Amman,31.97809,35.80538,967,Monopole / greenfield,2.5,2.5,0.52,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-72,HUB-AMM-72-R02,0
AMM-U-1035,U,Amman,Amman-Zarqa Metro,Amman,31.97931,35.80964,965,Monopole / greenfield,2.5,2.5,0.64,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-72,HUB-AMM-72-R02,0
AMM-U-1036,U,Amman,Amman-Zarqa Metro,Amman,31.97890,35.81389,916,Monopole / greenfield,2.5,2.5,0.36,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-72,HUB-AMM-72-R02,0
AMM-U-1037,U,Amman,Amman-Zarqa Metro,Amman,31.97890,35.82051,953,Monopole / greenfield,6.2,8.1,0.96,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-02,HUB-AMM-02-R06,0
AMM-U-1038,U,Amman,Amman-Zarqa Metro,Amman,31.97972,35.82429,997,Rooftop,8.0,9.2,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-02,HUB-AMM-02-R06,0
AMM-U-1039,U,Amman,Amman-Zarqa Metro,Amman,31.97890,35.82901,997,Rooftop,10.2,14.3,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-02,HUB-AMM-02-R05,0
AMM-U-1040,U,Amman,Amman-Zarqa Metro,Amman,31.97890,35.83279,1001,Rooftop,11.8,14.3,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-02,HUB-AMM-02-R04,0
AMM-U-1041,U,Amman,Amman-Zarqa Metro,Amman,31.97931,35.83799,963,Rooftop,11.9,21.6,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-02,HUB-AMM-02-R04,0
AMM-U-1042,U,Amman,Amman-Zarqa Metro,Amman,31.97890,35.84319,983,Rooftop,14.7,18.1,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-02,HUB-AMM-02-R03,0
AMM-U-1043,U,Amman,Amman-Zarqa Metro,Amman,31.97890,35.84792,1009,Rooftop,14.1,16.4,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-59,HUB-AMM-59-R07,0
AMM-U-1044,U,Amman,Amman-Zarqa Metro,Amman,31.97890,35.85264,994,Rooftop,14.0,18.8,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-59,HUB-AMM-59-R07,0
AMM-U-1045,U,Amman,Amman-Zarqa Metro,Amman,31.97890,35.85642,981,Rooftop,13.8,18.8,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-59,HUB-AMM-59-R06,0
AMM-U-1046,U,Amman,Amman-Zarqa Metro,Amman,31.97849,35.86162,969,Rooftop,16.3,27.7,1.0,36,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-59,HUB-AMM-59-R01,1
AMM-U-1047,U,Amman,Amman-Zarqa Metro,Amman,31.97890,35.95661,820,Rooftop,12.2,13.4,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-28,HUB-AMM-28-R06,0
AMM-U-1048,U,Amman,Amman-Zarqa Metro,Amman,31.97890,35.96134,812,Rooftop,11.1,14.0,0.88,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R07,0
AMM-U-1049,U,Amman,Amman-Zarqa Metro,Amman,31.97890,35.96607,791,Rooftop,8.8,12.3,0.76,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R07,0
AMM-U-1050,U,Amman,Amman-Zarqa Metro,Amman,31.97890,35.96985,750,Rooftop,4.8,9.8,0.92,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R07,0
AMM-U-1051,U,Amman,Amman-Zarqa Metro,Amman,31.97809,35.97552,754,Rooftop,12.5,17.4,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R06,0
AMM-U-1052,U,Amman,Amman-Zarqa Metro,Amman,31.97890,35.98119,777,Rooftop,14.2,17.9,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R05,0
AMM-U-1053,U,Amman,Amman-Zarqa Metro,Amman,31.97890,35.98402,789,Rooftop,11.8,13.9,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R05,0
AMM-U-1054,U,Amman,Amman-Zarqa Metro,Amman,31.97972,35.98970,787,Rooftop,11.2,13.1,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R05,0
AMM-U-1055,U,Amman,Amman-Zarqa Metro,Amman,31.97890,35.99348,771,Rooftop,11.7,13.1,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R05,0
AMM-U-1056,U,Amman,Amman-Zarqa Metro,Amman,31.97972,35.99915,764,Rooftop,10.2,13.2,0.92,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-39,HUB-AMM-39-R01,0
AMM-U-1057,U,Amman,Amman-Zarqa Metro,Amman,31.97890,36.00293,736,Rooftop,7.2,11.1,0.52,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-39,HUB-AMM-39-R01,0
AMM-U-1058,U,Amman,Amman-Zarqa Metro,Amman,31.97890,36.00860,749,Monopole / greenfield,2.5,2.5,0.12,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-39,HUB-AMM-39-R02,0
AMM-U-1059,U,Amman,Amman-Zarqa Metro,Amman,31.97849,36.01380,757,Monopole / greenfield,3.2,8.0,0.88,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-39,HUB-AMM-39-R02,0
AMM-U-1060,U,Amman,Amman-Zarqa Metro,Amman,31.97890,36.01805,766,Monopole / greenfield,6.6,8.3,0.96,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-39,HUB-AMM-39-R02,0
AMM-U-1061,U,Amman,Amman-Zarqa Metro,Amman,31.97890,36.02372,770,Monopole / greenfield,7.3,8.3,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-50,HUB-AMM-50-R05,0
AMM-U-1062,U,Amman,Amman-Zarqa Metro,Amman,31.98243,35.80680,968,Monopole / greenfield,2.5,2.5,0.32,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-72,HUB-AMM-72-R02,0
AMM-U-1063,U,Amman,Amman-Zarqa Metro,Amman,31.98243,35.81247,920,Monopole / greenfield,2.5,2.5,0.44,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-72,HUB-AMM-72-R02,0
AMM-U-1064,U,Amman,Amman-Zarqa Metro,Amman,31.98324,35.81720,933,Monopole / greenfield,4.1,6.5,0.52,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-72,HUB-AMM-72-R03,0
AMM-U-1065,U,Amman,Amman-Zarqa Metro,Amman,31.98243,35.82287,1005,Monopole / greenfield,7.1,8.3,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-02,HUB-AMM-02-R05,0
AMM-U-1066,U,Amman,Amman-Zarqa Metro,Amman,31.98243,35.82665,1008,Monopole / greenfield,5.5,8.7,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-02,HUB-AMM-02-R05,0
AMM-U-1067,U,Amman,Amman-Zarqa Metro,Amman,31.98161,35.83138,984,Rooftop,7.0,13.1,0.96,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-02,HUB-AMM-02-R05,0
AMM-U-1068,U,Amman,Amman-Zarqa Metro,Amman,31.98243,35.83610,956,Rooftop,11.8,15.5,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-02,HUB-AMM-02-R04,0
AMM-U-1069,U,Amman,Amman-Zarqa Metro,Amman,31.98202,35.84130,981,Rooftop,15.8,21.6,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-02,HUB-AMM-02-R04,0
AMM-U-1070,U,Amman,Amman-Zarqa Metro,Amman,31.98243,35.84555,1001,Rooftop,14.1,15.8,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-02,HUB-AMM-02-R04,0
AMM-U-1071,U,Amman,Amman-Zarqa Metro,Amman,31.98243,35.85028,1007,Rooftop,14.1,15.8,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-59,HUB-AMM-59-R06,0
AMM-U-1072,U,Amman,Amman-Zarqa Metro,Amman,31.98243,35.85406,1015,Rooftop,14.6,16.6,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-59,HUB-AMM-59-R06,0
AMM-U-1073,U,Amman,Amman-Zarqa Metro,Amman,31.98324,35.85973,975,Rooftop,15.3,16.8,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-59,HUB-AMM-59-R06,0
AMM-U-1074,U,Amman,Amman-Zarqa Metro,Amman,31.98324,35.86446,964,Rooftop,16.2,19.2,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-59,HUB-AMM-59-R05,0
AMM-U-1075,U,Amman,Amman-Zarqa Metro,Amman,31.98202,35.86966,1005,Rooftop,14.1,18.1,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-59,HUB-AMM-59-R04,0
AMM-U-1076,U,Amman,Amman-Zarqa Metro,Amman,31.98243,35.87391,986,Rooftop,13.2,14.7,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-59,HUB-AMM-59-R04,0
AMM-U-1077,U,Amman,Amman-Zarqa Metro,Amman,31.98243,35.94953,841,Rooftop,12.8,15.1,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-56,HUB-AMM-56-R02,0
AMM-U-1078,U,Amman,Amman-Zarqa Metro,Amman,31.98283,35.95472,820,Rooftop,11.9,13.2,0.92,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-56,HUB-AMM-56-R02,0
AMM-U-1079,U,Amman,Amman-Zarqa Metro,Amman,31.98324,35.95898,790,Rooftop,11.2,12.8,0.92,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-56,HUB-AMM-56-R03,0
AMM-U-1080,U,Amman,Amman-Zarqa Metro,Amman,31.98324,35.96370,792,Rooftop,7.9,13.2,0.88,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R06,0
AMM-U-1081,U,Amman,Amman-Zarqa Metro,Amman,31.98324,35.96843,795,Rooftop,8.5,12.6,0.76,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R06,0
AMM-U-1082,U,Amman,Amman-Zarqa Metro,Amman,31.98324,35.97315,777,Rooftop,7.5,11.6,0.8,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R06,0
AMM-U-1083,U,Amman,Amman-Zarqa Metro,Amman,31.98243,35.97883,723,Rooftop,12.8,16.6,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R06,0
AMM-U-1084,U,Amman,Amman-Zarqa Metro,Amman,31.98202,35.98213,775,Rooftop,13.5,17.0,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R05,0
AMM-U-1085,U,Amman,Amman-Zarqa Metro,Amman,31.98243,35.98733,795,Rooftop,11.5,13.8,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R05,0
AMM-U-1086,U,Amman,Amman-Zarqa Metro,Amman,31.98243,35.99111,786,Rooftop,12.3,14.2,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-47,HUB-AMM-47-R05,0
AMM-U-1087,U,Amman,Amman-Zarqa Metro,Amman,31.98283,35.99631,789,Rooftop,13.4,14.2,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-39,HUB-AMM-39-R01,0
AMM-U-1088,U,Amman,Amman-Zarqa Metro,Amman,31.98243,36.00057,755,Rooftop,13.0,15.7,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-39,HUB-AMM-39-R01,0
AMM-U-1089,U,Amman,Amman-Zarqa Metro,Amman,31.98243,36.00718,741,Rooftop,6.2,11.0,0.96,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-39,HUB-AMM-39-R02,0
AMM-U-1090,U,Amman,Amman-Zarqa Metro,Amman,31.98161,36.01096,747,Monopole / greenfield,4.4,6.7,0.36,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R,Fiber ring,HUB-AMM-39,HUB-AMM-39-R02,0
